video_id,comment,likes,published_at,label
SzXMacu80o8,"Ke sini cuma mau dislike, cek komen, ikut komen, dan tidak lupa mute biar ngak denger omong kosong",0,2025-04-22T04:49:02Z,-1.0
72Ko6qkf9TQ,"ia juga ya, jam 11.07 wib tgl 11 mei 2025
yg nonton 31rb yg nge like  54rb....
Edan bener pencitraannya,, 😅",2,2025-05-11T04:08:11Z,-1.0
SzXMacu80o8,"Saya melaporkan video ini karena adanya penggunaan bot untuk memanipulasi jumlah likes. Perbandingan ini sangat tidak masuk akal dan tidak alami, pada umumnya, likes hanya merupakan sebagian kecil dari total views.

Hal tersebut ramai diperbincangkan di media sosial. Jumlah likes tiba tiba berubah, menunjukkan adanya aktivitas otomatis atau tidak organik yang kemungkinan besar dilakukan melalui bot.

Saya memohon dengan rendah hati untuk dilakukan peninjauan dan penindakan oleh tim YouTube",0,2025-04-26T04:26:15Z,-1.0
SzXMacu80o8,Menyelam Doksli,0,2025-04-21T13:45:10Z,0.0
SzXMacu80o8,Mantap pak Gibran selalu mengedepankan anak muda dan bonus demografi situasi apapun generasi muda harus tetap lincah,0,2025-04-22T13:53:30Z,1.0
SzXMacu80o8,"status saat ini

👍4.890 👎59.450

😂😂",0,2025-04-22T02:43:00Z,0.0
SzXMacu80o8,Bonus demografi tpi klo lapangan pekerjaan gaada ya buat apa? Akhirnya jadi pengangguran masal😂,0,2025-04-21T15:39:46Z,0.0
ULJErSG7F8Y,"Saya sangat suka dengan keindahan laut yang luas dengan segala isinya, Semangat pak untuk me lestarikan keindahan laut dan perikanan",0,2025-05-01T09:29:34Z,1.0
ULJErSG7F8Y,Kita punya tanggung jawab besar terhadap laut,0,2025-05-01T10:40:47Z,1.0
zkQwpXhanhM,RRUAAARRRBIaSAAAA... ❤,0,2025-06-30T01:17:02Z,1.0
SzXMacu80o8,Admin nya lupa matiin kolom komentar...jebol dahhhh... 😂😂😂😂,0,2025-04-22T01:25:19Z,-1.0
ZhL1ABVBqB8,https://youtu.be/TmiSS4-UfHs?si=oQ0FZhX69733Ujum Tolong pak Hilirisasi di Bangka Belitung,0,2025-04-27T10:06:15Z,0.0
SzXMacu80o8,editornya keren,0,2025-04-21T14:15:19Z,1.0
ULJErSG7F8Y,"Laut Indonesia adalah kekayaan bangsa, mari jaga dan kembangkan!",0,2025-05-01T15:48:48Z,1.0
ZhL1ABVBqB8,Suaranya khas mirip ayah,0,2025-04-27T08:30:18Z,0.0
ZhL1ABVBqB8,"Gibran seorang Raden...ada darah titisan ruh kahyangan jg titisan leluhur² seorang pemimpin. Indonesia jd mescusuar dunia yg akan memimpin Gibran, meski saat ini beliau sllu dpt fitnahan. Ruh² dr kahyangan sllu mendoakan Gibran jg para pemimpin leluhurnya sdh mempersiapkan untuk Gibran tatatan nusantara. Hnya orang yg sdh terstemple golongan hitam yg membenci beliau Raden Gibran...#semoga Raden Gibran sllu dlm lindungan-Nya.. Aamiin",0,2025-04-28T06:21:17Z,1.0
SzXMacu80o8,"Kelompok menengah turun pak. Apa yang diharapkan. Pekerja Formal jadi penumpang pajak terbesar, sedangkan korporasi malah pajaknya lebih kecil dari pekerja. Tinggal ngaku UMKM semuanya

Pak tolong juga korupsi pak, daripada retorika. Apakah generasi produktif ini hanya untuk jadi PEKERJA…

Jangan Indonesia Emas menjadi Indonesia CEMAS. Dimana semua menjadi serba sulit. Kebijakan di rubah daripada sekerda retorika hanya dari satu kesuksesan.",0,2025-04-20T08:51:19Z,0.0
ULJErSG7F8Y,"Semoga regulasi yang mendukung ekspor produk laut dipermudah, agar kita bisa bersaing di pasar global",0,2025-05-01T13:16:34Z,0.0
ITtcwmpwWtk,"Haloo buserrr, gua sang pengkritik jabatan wapresmu. salam hangat ya buserrr🔥",212,2025-05-18T16:51:54Z,0.0
SzXMacu80o8,Lo sekeluarga emang ga tau malu ya? Bener bener keluarga anomali.,1,2025-04-20T12:18:42Z,-1.0
SzXMacu80o8,"Kritik bukan hambatan, tapi bahan bakar semangat!❤❤",0,2025-04-22T10:40:39Z,1.0
ZhL1ABVBqB8,"Hoam,ngantuk",0,2025-04-26T16:57:57Z,0.0
ZhL1ABVBqB8,#copot,0,2025-04-27T01:09:35Z,-1.0
NNKNeZZ5WP0,Sukses selalu mas Gibran n klg,0,2025-05-05T04:30:26Z,1.0
kJks8qSH3ko,Ini siaran apa ngelamun😂,2,2025-05-14T10:49:17Z,-1.0
SzXMacu80o8,"Debat di kampus kalo berani, kalo cm monolog mah cemen 🤣",0,2025-04-20T01:21:49Z,0.0
ZhL1ABVBqB8,pertama x di dunia org oon mimpin negara konoha..,0,2025-04-26T15:33:41Z,-1.0
SzXMacu80o8,Lebih percaya 2030 Indonesia bubar,0,2025-04-21T20:47:42Z,-1.0
ULJErSG7F8Y,Mantap 👍👍,3,2025-04-30T12:58:08Z,1.0
SzXMacu80o8,Numpang dislike mas fufufafa 🙏🏻,0,2025-04-21T23:53:56Z,-1.0
tmQr3Lzx3FM,Jngan lupa DISLIKE Gaes,0,2025-04-23T14:12:51Z,-1.0
SzXMacu80o8,Menurut saya ini lebih cenderung meniru konsep dari channel Raymond Chin,0,2025-04-22T13:29:36Z,0.0
ZhL1ABVBqB8,2029 berdampingan dengan KDM cocok Mas Gibran 💪💪,0,2025-04-26T11:15:01Z,1.0
72Ko6qkf9TQ,https://youtu.be/USosqNWBXQY?si=dRXvRxpbnSz1ukx4,0,2025-05-13T09:48:25Z,0.0
72Ko6qkf9TQ,"Sehat slalu mas Gibran dan keluarga, tetap berbuat yang terbaik untuk bangsa, biarkan para pemfitnah menggonggong, gak usah dihiraukan!! Biar tuhan yang tau, itu sudah sangat cukup.",2,2025-05-11T12:39:34Z,1.0
ZhL1ABVBqB8,"Jangan cuma beli like, beli juga subscriber, viewer, komen. Biar abis duit pajak wkwkwkkw GILA",0,2025-04-27T17:33:44Z,-1.0
zkQwpXhanhM,"Akhirnya, teknologi dan hukum jalan bareng",0,2025-06-30T08:59:12Z,1.0
zkQwpXhanhM,"dukung terus mas, semoga niat baiknya sampai ke masyarakat",0,2025-06-30T12:37:51Z,1.0
ZhL1ABVBqB8,MANTAP SAYA DUKUNG BRO..❤LANGSUNG SUBSCRIBE🎉🎉🎉,0,2025-04-26T13:19:44Z,1.0
SzXMacu80o8,"Monolognya bagus, bagus buat inspirasi dari Sabang sampai Merauke dgn media yt tepat sekali utk penyampaian yg membangun bangsa, teruskan pak wapres perjuangan mu utk Indonesia lebih baik lagi.",1,2025-04-21T11:44:42Z,1.0
SzXMacu80o8,wapres hasil bonus paman,0,2025-04-23T01:23:18Z,-1.0
SzXMacu80o8,"Saatnya yg muda yg berkarya, yg tua istirahat saja.",0,2025-04-19T14:10:00Z,0.0
SzXMacu80o8,💦,0,2025-04-23T13:50:35Z,0.0
SzXMacu80o8,🤪,0,2025-04-20T09:10:46Z,-1.0
SzXMacu80o8,Udh pke script tp ttp trlihat kosong😑konsisten bgt dgn kekosongan 😅,0,2025-04-23T00:54:44Z,-1.0
ULJErSG7F8Y,Dari kontennya keliatan banget kalo Mas Gibran tuh pemimpin yang ngerti dunia digital tapi tetep merakyat,0,2025-05-01T07:12:58Z,1.0
ZhL1ABVBqB8,FAKE,0,2025-04-27T15:12:52Z,-1.0
SzXMacu80o8,"kocak ya ada orang cuma mau liat komen ngejelkin gibran, kaya lo pada udah oke aja, kalo lo pada masi hate speech gw yakin junjungan lo ga bakal jadi presiden liat aja, love and peace😊",0,2025-04-20T09:18:15Z,-1.0
SzXMacu80o8,Kira2 dia paham ga sama yg diomongin?? 😂,0,2025-04-21T04:21:20Z,0.0
SzXMacu80o8,"mas wapres jangan berkecil hati ya, tetap semangat",0,2025-04-22T10:25:11Z,1.0
2-IroIlDrnE,Semangat terus membangun Indonesia yang lebih adil dan merata.,0,2026-01-19T04:44:13Z,1.0
SzXMacu80o8,Saya kesini cuman mau numpang tekan tombol dislike 🙏,1,2025-04-22T12:39:39Z,-1.0
NNKNeZZ5WP0,adanya Wapres muda Pemerintah jadi lebih Melek dan Lebih Aktif dalam Mengomunikasikan Teknologi dan Hal lain ke Publik yg dikemas dgn Visual yg bagus,0,2025-05-04T07:41:01Z,1.0
SzXMacu80o8,KALAU MEMBACA JG ANAK PAUD BISA SUL,0,2025-04-22T04:34:24Z,-1.0
kJks8qSH3ko,Lihat yang komen seru juga yah😂😂😂,6,2025-04-22T14:10:59Z,0.0
ZhL1ABVBqB8,Kosong,1,2025-04-28T15:48:16Z,-1.0
72Ko6qkf9TQ,Lanjut kan mas wapres......,0,2025-05-11T04:18:47Z,1.0
ZhL1ABVBqB8,"Kasihan Rakyat Indonesia dipimpim Wapres kayak gini, Gimana mau maju Indonesia kalau hanya omon2 wkwkwk lihat tuh banyak pengangguran,katanya mau cetak lapangan pekerjaan bos , janji tinggal janji",0,2025-04-25T23:00:49Z,-1.0
SzXMacu80o8,Mantap mas,1,2025-04-21T08:54:40Z,1.0
zkQwpXhanhM,"Udah waktunya Indonesia ga cuma jadi pasar, tapi juga pelaku di dunia digital",0,2025-06-30T08:45:30Z,1.0
kJks8qSH3ko,"kirain postingan video bidang olahraga bagian dari Menpora, ternyata Wapres langsung turun tangan",0,2025-04-24T02:45:59Z,0.0
kJks8qSH3ko,urat malu???,5,2025-04-22T14:44:36Z,-1.0
SzXMacu80o8,Setuju mas wapres ...kami mendukung anda.  And amewakiki anak2 mudah..anda calon pemimpin masa depan Indonesia.,1,2025-05-01T12:06:51Z,1.0
SzXMacu80o8,"Jangan sampai dia naik jadi presiden, sudah cukup kebodohan memilih dia jadi wapres",0,2025-04-22T09:35:00Z,-1.0
ZhL1ABVBqB8,Bacot,0,2025-04-27T11:21:41Z,-1.0
QIShOVUCVtM,Mas Wapres harus maksimalkan potensi anak muda Indonesia,0,2025-06-08T05:47:00Z,1.0
dMywBOCoLiQ,"Bocah, ngomong tanpa bukti 😂😂😂",3,2025-08-28T15:38:32Z,-1.0
ITtcwmpwWtk,1. Pelaku usaha umkm dan usaha apapun 2. Setiap membuat akun bank ada fasilitas qr dalam tf ataupun pembayaran atau pegawai bank membantu mendaftarkan qris,0,2025-06-06T10:30:42Z,0.0
dMywBOCoLiQ,https://youtube.com/shorts/Ucj8d-3amiI?si=2JQeZh5_rfTnbrZ1,0,2025-10-19T13:48:31Z,0.0
ULJErSG7F8Y,"Benar adanya, perikanan dan laut Indonesia sungguh Indah dan luas",0,2025-05-01T09:25:28Z,1.0
SzXMacu80o8,"Kok total jempol kebawah ga muncul ya? Saya kira harus di klik dulu biar muncul. Ayo teman2 tekan tombol ke bawah biar ke unlock, ini adalah sebuah game",2,2025-04-25T00:51:56Z,-1.0
g8XZK4trgqM,Kami bangga memiliki mas gibran,0,2025-12-24T22:18:45Z,1.0
SzXMacu80o8,"Saya hargai bangett yang edit video ini tapi yang tampi di video harusnya sadar sih posisi lu sebagai ""anak muda"" tuh pengambil kebijakan. Kirain lu bakal bawain ide atau konsep bonus demografi bakal diapain. Statemen motivasinya gak lebih bagus dari pada AI. Apa yg tampil sekarang ini AI genearet juga jangan2",0,2025-04-21T03:42:27Z,0.0
SzXMacu80o8,disklaimer : gua klik video ini hanya untuk mendislike dan melihat komen. wkwkwkwkwk . Wapres pembuat malu Indonesia sepanjang masa,0,2025-04-29T06:58:56Z,-1.0
ZhL1ABVBqB8,CERDAS👍👍,0,2025-04-27T09:49:24Z,1.0
2-IroIlDrnE,Tuhkan mas wapres peduli banget sama kesejahteraan indonesia,0,2026-01-19T09:36:37Z,1.0
SzXMacu80o8,"Kesini cuma mau liat komen, suara video di mute, lebih seru baca komen netijen",0,2025-04-23T02:57:44Z,0.0
SzXMacu80o8,Prettt,0,2025-04-26T08:37:07Z,-1.0
SzXMacu80o8,"Udah tutup akun aja, ga di dnger jg lu ngomong ge",1,2025-04-22T12:07:43Z,-1.0
ZhL1ABVBqB8,Parah duit pajak gua di beliin buat bot like,0,2025-04-26T03:24:33Z,-1.0
ZhL1ABVBqB8,Pemimpin negeri ini memakai uang negara hanya untuk pamer like. SANGAT BODOH SEKALI,0,2025-04-26T11:29:06Z,-1.0
SzXMacu80o8,Semangat terus untuk pak gibran😊😊,0,2025-04-22T11:36:48Z,1.0
SzXMacu80o8,Di acara mbak najwa dia sendiri yg bilang gak suka baca gimana mau punya wawasan 😂,0,2025-04-26T09:32:42Z,-1.0
QIShOVUCVtM,Ini Indonesia senggol donk...💪,0,2025-06-06T08:18:01Z,1.0
zkQwpXhanhM,Majukan terus Indonesia dlm tehnologi Mas Wapres. Tinggalkan para pembenci bangkotan dan Politisi tua bangka yg sdh akan menjadi relik yg ditinggal jaman..,0,2025-06-27T01:45:04Z,1.0
72Ko6qkf9TQ,Saya tidak percaya bapak 🙏,0,2025-05-11T02:40:09Z,-1.0
ITtcwmpwWtk,"Masih suntik Komen, Suntikan Like 50k nya belum masuk 😂",2,2025-05-16T19:13:01Z,-1.0
ZhL1ABVBqB8,Misi Indonesia yang berat adalah di 2-4tahun ke depan... semoga SDM dan upah / gaji nya juga adil dan merata.. seperti harapan dari hilirisasi yg dinarasikan oleh Pak Gilbran..,0,2025-04-25T21:59:53Z,1.0
SzXMacu80o8,Buatnya pake AI ya mas?,0,2025-04-21T05:47:19Z,0.0
SzXMacu80o8,"Scroll dari atas sampai bawah, komentarnya negatif semua....😅",0,2025-04-27T12:01:46Z,0.0
ZhL1ABVBqB8,Luar biasa mashee,2,2025-04-25T23:45:55Z,1.0
SzXMacu80o8,https://youtube.com/shorts/NvknCNuabFo?si=rECIRS0bL95-ci4i,0,2025-04-21T05:01:07Z,0.0
SzXMacu80o8,Pak gibran sangat semangat untuk maju🎉,0,2025-04-22T11:39:45Z,1.0
ITtcwmpwWtk,Maju terus kreator Indonesia! 🥰,2,2025-05-18T11:41:17Z,1.0
SzXMacu80o8,"Sekarang langsung paham ungkapan ""Kosong adalah Isi, Isi adalah Kosong"" makasiih loh udah kasih contoh nyata....",39,2025-04-22T07:55:25Z,0.0
QIShOVUCVtM,"Sekarang judol meresahkan sekali mas,,mas gibran ngga mungkin nge follow akun judol,,saya yakin mas gibran melakukan itu dalam rangka mengawasi pergerakan judol,,saya yakin itu dilakukan atas dasar mengamankan rakyat hidupppppp masss gibran",1,2025-06-07T02:51:07Z,1.0
ZhL1ABVBqB8,"Di Indonesia emas 2045Kita butuh banyak anak bangsa yang ahli dan terampil dibidang sains, teknologi , engineering , matematika,ai untuk mengisi posisi posisi strategis dalam industri ini, bukan anak anak yang malas,yang suka mabuk2an,malas2an dan lebay2an",0,2025-05-01T14:26:22Z,1.0
SzXMacu80o8,Negara sedang sakit wapresnya kebanyakan ngonten😅,0,2025-04-25T00:36:04Z,-1.0
ZhL1ABVBqB8,"Buzzer gibran banyak

Yeyyy terima kasih ayah❤",7,2025-04-26T00:39:07Z,0.0
ZhL1ABVBqB8,"Mantab. Mas Wapres mewakili anak muda Indonesia, mencerahkan pemikiran  ke arah kemajuan bangsa. Pemimpin muda yg terus mendorong anak2 muda dan orang2 pintar utk mengolah kekayaan alam demi kemajuan dan kesejahteraan masyarakat, bangsa dan negara. Kami sangat mendukung. Jangan ikut irama genderang orang2 tua yg tdk mampu move on dlm kompetisi  kekuasaan. Masyarakat sudah cerdas. Masyarakat ingin susana damai. Ingin ada peningkatan kemajuan dan kesejahteraan melalui kerja nyata para generasi mudanya. Bukan sibuk ngurusi dan melayani tingkah polah para senior yg aneh2, memproduksi suasana bising, penuh intrik kasak kusuk yg hanya membuat gaduh suasana di masyarakat sj. Sekarang waktunya _Yang Muda Yang Berkarya_ utk bangsanya.",5,2025-04-26T03:28:34Z,1.0
SzXMacu80o8,"Rupanya byk wong sakit hati yang komen wkwkwk pada mau jd wapres tp gak ada yg milih kali' yaaa, simak tuh isi videonya Mas Wapres, dmn kalian bs berkontribusi utk membangun  negara, itu baru hebat😊",0,2025-04-20T04:08:07Z,1.0
SzXMacu80o8,"Bang udah bang, jualan martabak dan bisnis katering jauh lbh berkah drpd sekarang",0,2025-04-22T22:11:47Z,0.0
zkQwpXhanhM,"Kebijakan ini sejalan dengan visi Indonesia Emas 2045, di mana teknologi menjadi pendorong utama kemajuan bangsa.",0,2025-06-30T16:24:50Z,1.0
ZhL1ABVBqB8,"Katanya mau buka lapangan kerja, tapi malah banyak pemutusan hubungan kerja cuakkkkkk????",0,2025-04-26T05:44:16Z,0.0
ZhL1ABVBqB8,"Minimal cuci muka dulu Bran,,kyk orang baru bangun tidur",0,2025-04-26T12:04:25Z,-1.0
ZhL1ABVBqB8,Cok kok bisa beli like,0,2025-04-26T20:03:57Z,-1.0
ZhL1ABVBqB8,"Semoga tidak hanya sekedar omongan saja, rakyat butuh bukti bukan omongan",0,2025-04-26T17:35:06Z,0.0
SzXMacu80o8,Mana janji manismu jangan cuma yapping.,0,2025-04-20T09:46:41Z,-1.0
SzXMacu80o8,"Kesini gara-gara video terbaru Ferry Irwandi ngemention nih orang karena style videonya mirip sama punya nya, cuman bedanya di video ini lu ngomong kayak orang kelilit pinjol... No expression, no gestures, flat tone of voice and the most boring thing is that it's really obvious that you're reading the prompter. Lu coba cek deh video bang Ferry yang terbaru. Ditutorin tuh cara bikin yang bener bahkan tanpa prompter, long shot, no cut, and no editing gimmicks.",698,2025-04-21T23:28:23Z,-1.0
zkQwpXhanhM,Mantul sih .. semoga segera terealisasikan ya pak hehe,0,2025-06-30T06:52:56Z,1.0
SzXMacu80o8,"""Kita petarung tangguh""

Kita ?",1,2025-04-20T23:01:02Z,0.0
ULJErSG7F8Y,Program ini menghubungkan potensi lokal dengan pasar global,0,2025-05-01T16:34:51Z,1.0
SzXMacu80o8,Ngomong opooo to leee😂😂😂,0,2025-05-06T03:26:10Z,-1.0
kJks8qSH3ko,bersihkan citra tapi warga indonesia udh pada muak,4,2025-04-22T14:46:20Z,-1.0
SzXMacu80o8,Semangattttttt mas gibran 💪💪💪,0,2025-06-22T03:53:56Z,1.0
SzXMacu80o8,KOSONG!!!,0,2025-04-21T17:16:13Z,-1.0
72Ko6qkf9TQ,Mas Gibran layak jadi role model untuk pemimpin muda,0,2025-05-10T17:01:14Z,1.0
kJks8qSH3ko,"Ayo Ramaikan DISLIKE'nya ya Kawan"",,",10,2025-04-22T03:53:17Z,-1.0
zkQwpXhanhM,"suka banget sama video ini, isinya sangat amat bermanfaat dan memberi ilmu baru",0,2025-06-30T16:43:06Z,1.0
SzXMacu80o8,"Pikiran mendalam ❌
Orang dalam ✅",0,2025-04-21T16:01:23Z,-1.0
72Ko6qkf9TQ,Asalamualaikum bapak yang terhormat salam hormat dari saya mohon berikan kepada saya pinjam pakai sawah untuk saya kelola,0,2025-05-11T08:05:34Z,0.0
SzXMacu80o8,"buset 2 hari langsung 100rb likes, abis berapa tuh duit pajaknya",1,2025-04-25T07:55:04Z,-1.0
dMywBOCoLiQ,Awowkwowkkwkkw.. pura² ketemu ojek online padahal lu sumber semua keributan di Indonesia,30,2025-09-02T06:31:17Z,-1.0
ZhL1ABVBqB8,Baca bran?,0,2025-04-26T15:17:46Z,-1.0
SzXMacu80o8,"Kesini krn katanya viral.
Ko kalian gitu sih ga ada yg dukung.
Kan ini wapres ,presiden terpilih.
Menang.lebih dr 50 % Lagi.
Banyak kan berarti yg percaya beliao.

Ko ga ada yg belain...ko ga ada komentar puas hasil kerjanya bbrp bulan ini?
Ko ga ada yg counter atau bales komentar² kritik² disini sih sama hasil kerja beliau?
Ko pd ngeledek siih?
Ko yg belain cuma dikit,itu2 doang lagi.
Kasian tau.
Ayo dong yg lebih 50% cepet komen,bales yg pd kritik dg hasil kerja wapres yg bagus2 biar pd diem ayoo doong.

Ko kalian yg komen ""jelek"" tega sih.
Mana banyak bgt komen yg kritik sana sini.
Kasian tau...
Kasiaan iih .
Kasian kan yg bikin konten sama timnya jd pd bingung balesin komen kalian gimana biar meyakinkan 🥲🙃😅",1,2025-04-21T09:55:09Z,0.0
ZhL1ABVBqB8,Wapres siapa ini oiii😂😂,0,2025-04-26T05:12:11Z,-1.0
kJks8qSH3ko,Alih profesi jadi reporter sepak bola?,6,2025-04-23T05:47:38Z,0.0
72Ko6qkf9TQ,Fufufafa ya bang,0,2025-05-14T13:02:35Z,-1.0
ULJErSG7F8Y,Dukung terus sektor kelautan agar ekonomi kita kuat dari akar.,0,2025-05-01T07:58:10Z,1.0
ZhL1ABVBqB8,JUDOL WOI DI URUS AKIBAT BAPAK MULYONO,0,2025-04-26T21:52:52Z,-1.0
SzXMacu80o8,❤,0,2025-04-19T02:01:54Z,1.0
ZhL1ABVBqB8,"Gua sangat yakin dengan kecerdasan dan kepintaran Gibrant sebagai Wapres.. Hanya saja netizen yang terlalu berlebihan menilainya.. Saran saya Coba dia di adu, lomba Cerdas Cermat Ketangkasan pengetahuan Otak dengan Siswa - Siswi anak SMP.. Sumpah Gua sangat memilih Anak SMP-nya pasti yang menang mutlak..",0,2025-04-26T16:06:06Z,1.0
SzXMacu80o8,"kalau mayoritas komen isinya hujatan semua berarti kan ada yg salah, bukan karna bayaran, itu menandakan bahwa wapres saat ini telah merusak tatanan negara ini !!!!!",5845,2025-04-20T17:27:49Z,-1.0
SzXMacu80o8,"Rai koyo silit ora gablek isin, fufufafa kebal wirang",1,2025-04-22T12:29:28Z,-1.0
SzXMacu80o8,"Keliatan banget kalo kosong, mending turun aja pak, ga ada yang mau dengerin motivasi dari orang yang di bantu bapak",0,2025-04-23T02:45:46Z,-1.0
SzXMacu80o8,17 juata lapangan kerja masih gw pantau,1,2025-04-22T06:11:35Z,0.0
SzXMacu80o8,Salut dengan Muka Tebal nya 🙌,0,2025-04-22T11:42:18Z,-1.0
SzXMacu80o8,Persis wakil kemaren...udh bner AFK malah menghubungkan kembali ke permainan 😅..udh gtu pede bgt dateng2 ngebawa diri dg sinyal 250ms...dah AFK lagi aja pak lah,0,2025-05-05T19:17:19Z,-1.0
ZhL1ABVBqB8,Dukung Gibran Bahlil 2029 ❤ Menuju Indonesia Emas ❤,2,2025-04-25T14:01:04Z,1.0
72Ko6qkf9TQ,26k views tpi like nya udah 53k 😂,2,2025-05-10T23:22:21Z,0.0
SzXMacu80o8,Bonus jabatan 😅,0,2025-04-21T07:02:59Z,-1.0
zkQwpXhanhM,"Wah ini keren ,,indonesia semakin maju👍 ,semangat mas gibran rakyat selalu bersamamu,,,prabowo gibran 👍",0,2025-06-29T00:48:20Z,1.0
SzXMacu80o8,yaelah fufufafa,1,2025-04-20T17:46:57Z,-1.0
dMywBOCoLiQ,Mana 19jt lapangan pekerjaan itu 😂😂😂😂,0,2025-09-20T10:08:46Z,0.0
SzXMacu80o8,"Untuk wakil presiden, sumpah saya nangis lihat komentar yang sungguh menyakitkan, untuk wakil presiden semoga kuat, dan dalam lindungan Allah SWT,, berjuang demi negara tanpa harus mendengar omongan orang yg tidak suka sama kita.. jadikan motivasi jika ada orang yg bertutur kurang baik.., semoga pak gibran sehat selalu.. 🤲🤲🤲💪💪💪💪",0,2025-04-22T12:27:46Z,1.0
SzXMacu80o8,"SAAT INI 92% DISLIKE MENUNJUKKAN BAHWA ANDA TIDAK PANTAS DAN TIDAK PUNYA KAPABILITAS JADI WAPRES,, KALO ANDA MASIH PUNYA MALU DAN MASIH PUNYA HARGA DIRI LEBIH BAIK ANDA MUNDUR DENGAN BERANI ATAU KAMI RAKYAT YANG AKAN MENGINJAK-NGINJAK HARGA DIRI DAN KEHORMATAN ANDA GIBRAN SAMPAI ANDA TERJATUH SANGAT HINA,, SEPERTI ANDA MENGINJAK ATURAN DAN HUKUM SERTA KONSTITUSI DI NEGARA INDONESIA INI.",1,2025-04-22T11:52:03Z,-1.0
72Ko6qkf9TQ,ganti wapres giban..✊🇮🇩🇵🇸,0,2025-05-10T08:36:37Z,-1.0
ZhL1ABVBqB8,Aduh susah ngapalnya nii 😂,0,2025-04-27T00:20:51Z,-1.0
SzXMacu80o8,127 masyarakat Indonesia masih miskin Mas lapangan kerja susah bnyk yg memilih kluar negeri. UMR rendah tdk sesuai dgn pkerjaan,0,2025-04-30T17:27:35Z,0.0
ZhL1ABVBqB8,"yuk bisa lah, kita dukung presiden dan wapres kita untuk hilirisasi",2,2025-04-26T17:11:13Z,1.0
kJks8qSH3ko,Singgah cm pengen dislike tanpa peduli apa yg dibahas😅,2,2025-04-23T04:47:50Z,-1.0
ULJErSG7F8Y,Alhamdulillah setuju pak wapres,0,2025-05-02T12:28:35Z,1.0
SzXMacu80o8,Minimal ga Moco teks mas😂,0,2025-04-22T03:44:20Z,-1.0
SzXMacu80o8,Ngomo apa siww,1,2025-04-23T00:14:57Z,-1.0
SzXMacu80o8,Awas aja lu pake uang rakyat buat bayar Bot & Like video gajelas diatas 😑,1,2025-04-24T06:06:59Z,-1.0
2-IroIlDrnE,Semoga masyarakat Papua dilibatkan langsung.,0,2026-01-19T04:39:42Z,1.0
SzXMacu80o8,"jumlah like di setiap komentar (-), kalau dijumlahin bisa lebih banyak dr pd like video ini gag ya?",2,2025-04-25T06:13:24Z,0.0
SzXMacu80o8,Martabak bangkrut kerjaan dicariin bapaknya dibekingi omnya la kok ngomong bonus demografi 😅😅😅,1,2025-04-22T01:15:32Z,-1.0
ZhL1ABVBqB8,Sehat selalu mas wapres semangat membangun Indonesia,0,2025-04-25T14:27:03Z,1.0
SzXMacu80o8,Senang lihat komen nya dr pada videonya,0,2025-04-22T07:34:27Z,-1.0
SzXMacu80o8,"Woaahhhh amazing!! Video edukasi yang sangat menginspirasi untuk anak moeda di zaman KNOW inihhh. Gokss🧏🏻‍♂️👏🏻👏🏻👏🏻, saking bagusnya yg DISLIKE VIDEONYA g ketauan sudah berapa orang.",28,2025-04-24T06:38:49Z,-1.0
ZhL1ABVBqB8,View baru 3 ribuan tp like udh 50 ribu awokaka.. goblok nih buzzer,0,2025-04-25T15:47:46Z,0.0
ZhL1ABVBqB8,Semnagtt trssss pakk😊,0,2025-04-26T10:41:33Z,1.0
zkQwpXhanhM,Bangkit lewat teknologi!,0,2025-06-30T09:11:42Z,1.0
SzXMacu80o8,Gas🎉,1,2025-04-19T15:02:21Z,1.0
ZhL1ABVBqB8,Taek,0,2025-04-26T14:24:11Z,-1.0
SzXMacu80o8,FuFuFaFa Omon Omon 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,2025-04-21T14:46:45Z,-1.0
ZhL1ABVBqB8,"Berapa lama kalian nonton video ini 
Me : 0:08 
Lanjut baca komentar😂",0,2025-04-26T07:19:09Z,0.0
ULJErSG7F8Y,"Ayo, UMKM laut jangan ketinggalan",0,2025-05-01T16:24:39Z,1.0
SzXMacu80o8,"Pada mampir hanya untuk joint dislike, Pery guud....😂",0,2025-04-23T04:59:27Z,-1.0
SzXMacu80o8,Mas wapres  .. pidato nya bagus..tapi lebih bagus kalo mundur aja dari jabatanmu yg tidak seharusnya anda miliki saat ini.. mas Gibran jualan martabak aja sama pisang goreng.. Indonesia dalam waktu yg sesingkat singkat nya. #gibranmundur,2,2025-04-25T06:57:57Z,-1.0
